Date,Price,Status,Build Year,URL
2022-12-15T00:00:00Z,59754.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/amager-strandvej-58f-3-2-2300-koebenhavn-s-01010120_58f__3___2
2019-06-07T00:00:00Z,4895000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/amager-strandvej-58f-3-2-2300-koebenhavn-s-01010120_58f__3___2
,8500000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-20-2-tv-2150-nordhavn-01011374__20__2__tv
2023-08-09T06:59:12.423094Z,8500000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-20-2-tv-2150-nordhavn-01011374__20__2__tv
2023-06-14T09:54:28.453497Z,8500000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-20-2-tv-2150-nordhavn-01011374__20__2__tv
2023-02-05T10:37:37.85561Z,8250000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-20-2-tv-2150-nordhavn-01011374__20__2__tv
2021-11-12T00:00:00Z,7799000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-20-2-tv-2150-nordhavn-01011374__20__2__tv
,4599000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-27-4-mf-2150-nordhavn-01011374__27__4__mf
2022-03-18T00:00:00Z,4599000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-27-4-mf-2150-nordhavn-01011374__27__4__mf
2021-11-02T11:50:40Z,4599000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-27-4-mf-2150-nordhavn-01011374__27__4__mf
,4499000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-0-th-2150-nordhavn-01011374__30_st__th
2023-10-02T00:00:00Z,4499000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-0-th-2150-nordhavn-01011374__30_st__th
2023-08-04T11:05:33.97709Z,4499000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-0-th-2150-nordhavn-01011374__30_st__th
,4899000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-11-0-tv-2150-nordhavn-01011374__11_st__tv
,3435563.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-0-1-2450-koebenhavn-sv-01018844__25_st___1
,6599000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-3-th-2150-nordhavn-01011374__13__3__th
2023-05-22T00:00:00Z,6599000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-3-th-2150-nordhavn-01011374__13__3__th
2022-09-06T07:23:34.767511Z,6599000.0,Prisstigning,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-3-th-2150-nordhavn-01011374__13__3__th
2022-04-25T11:05:03.113717Z,6399000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-3-th-2150-nordhavn-01011374__13__3__th
,5500000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
2017-09-30T07:17:56.977Z,3695000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
2017-09-18T16:00:08.353Z,3695000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
2017-09-18T16:00:07.353Z,3695000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
2017-09-18T00:00:00Z,3766765.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
2017-06-06T12:29:24.533Z,3695000.0,Prisstigning,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
2017-05-16T12:54:04.15Z,3545000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-0-4-2450-koebenhavn-sv-01018844__23_st___4
,6399000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-1-th-2150-nordhavn-01011374__13__1__th
2023-08-14T00:00:00Z,6399000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-1-th-2150-nordhavn-01011374__13__1__th
2022-09-06T07:22:54.092988Z,6399000.0,Prisstigning,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-1-th-2150-nordhavn-01011374__13__1__th
2022-04-25T10:49:54.025749Z,6199000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-1-th-2150-nordhavn-01011374__13__1__th
,6995000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-9-2-th-2150-nordhavn-01011374___9__2__th
2023-09-25T00:00:00Z,6995000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-9-2-th-2150-nordhavn-01011374___9__2__th
2023-06-21T09:18:13.467041Z,6995000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-9-2-th-2150-nordhavn-01011374___9__2__th
,3650000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/amager-strandvej-58g-4-th-2300-koebenhavn-s-01010120_58g__4__th
2020-04-24T00:00:00Z,3650000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/amager-strandvej-58g-4-th-2300-koebenhavn-s-01010120_58g__4__th
2019-05-12T00:00:00Z,3650000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/amager-strandvej-58g-4-th-2300-koebenhavn-s-01010120_58g__4__th
,6531780.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-4-th-2150-nordhavn-01011374__13__4__th
,10750000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-19-5-tv-2150-nordhavn-01011374__19__5__tv
2023-07-19T09:07:20.696245Z,10750000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-19-5-tv-2150-nordhavn-01011374__19__5__tv
2021-12-29T00:00:00Z,10512830.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-19-5-tv-2150-nordhavn-01011374__19__5__tv
,21500000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-5-th-2150-nordhavn-01011374__21__5__th
2022-10-06T00:00:00Z,19625000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-5-th-2150-nordhavn-01011374__21__5__th
2022-09-13T12:07:34.85423Z,21500000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-5-th-2150-nordhavn-01011374__21__5__th
,15000000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-2-2150-nordhavn-01011374__37__5___2
2021-11-03T00:00:00Z,14076412.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-2-2150-nordhavn-01011374__37__5___2
